symbol,timestamp,source,data_type,bid,ask,price,volume,spread_raw,spread_table,volatility,market_sentiment,trading_activity
BP,1736084156180,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.52,8390368.0,-1.0,-1.0,0.69,0.018,53.57
ETHEREUM,1736084159239,XTB_FEED,MARKET_DATA,3615.925,3628.425,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084161900,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.03,7002250.0,-1.0,-1.0,1.453,0.695,95.56
SHEL,1736084163389,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,63.91,6755917.0,-1.0,-1.0,1.475,0.68,93.45
ETHEREUM,1736084163281,XTB_FEED,MARKET_DATA,3615.65,3628.15,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084166742,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.78,7662256.0,-1.0,-1.0,0.7,0.155,64.94
SHEL,1736084167744,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.07,6834382.0,-1.0,-1.0,1.466,0.768,90.94
ETHEREUM,1736084168057,XTB_FEED,MARKET_DATA,3615.45,3627.95,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084173410,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.9,13505392.0,-1.0,-1.0,1.155,-0.515,77.22
ETHEREUM,1736084169583,XTB_FEED,MARKET_DATA,3615.55,3628.05,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084176558,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.15,1743642.0,-1.0,-1.0,0.342,0.193,21.32
COP,1736084178430,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.64,1726423.0,-1.0,-1.0,0.337,0.122,21.97
ETHEREUM,1736084177613,XTB_FEED,MARKET_DATA,3615.645,3628.145,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084179716,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,63.8,6777324.0,-1.0,-1.0,1.498,0.823,91.4
ETHEREUM,1736084183982,XTB_FEED,MARKET_DATA,3615.55,3628.05,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084188103,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.52,1683480.0,-1.0,-1.0,0.336,0.037,18.93
SHEL,1736084189443,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.11,6750568.0,-1.0,-1.0,1.513,0.833,87.85
SHEL,1736084190347,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.25,6920125.0,-1.0,-1.0,1.527,0.746,88.18
ETHEREUM,1736084187480,XTB_FEED,MARKET_DATA,3615.495,3627.995,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084192490,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.74,1656818.0,-1.0,-1.0,0.337,-0.018,19.73
XOM,1736084195633,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.41,14214696.0,-1.0,-1.0,1.183,-0.563,82.6
ETHEREUM,1736084192689,XTB_FEED,MARKET_DATA,3615.525,3628.025,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084197403,XTB_FEED,MARKET_DATA,3615.535,3628.035,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084201687,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.03,6200274.0,-1.0,-1.0,1.523,0.585,87.29
XOM,1736084202197,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.03,14426941.0,-1.0,-1.0,1.149,-0.577,81.35
XOM,1736084203978,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.01,13293359.0,-1.0,-1.0,1.124,-0.46,84.9
ETHEREUM,1736084201281,XTB_FEED,MARKET_DATA,3615.7,3628.2,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084205388,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.4,13013324.0,-1.0,-1.0,1.139,-0.545,88.91
SHEL,1736084205807,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.21,6452567.0,-1.0,-1.0,1.492,0.542,87.83
ETHEREUM,1736084206081,XTB_FEED,MARKET_DATA,3615.75,3628.25,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084211015,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.51,12849922.0,-1.0,-1.0,1.142,-0.463,85.29
BP,1736084212195,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.24,8858891.0,-1.0,-1.0,0.746,0.03,55.83
ETHEREUM,1736084213951,XTB_FEED,MARKET_DATA,3615.85,3628.35,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084215239,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.3,13686861.0,-1.0,-1.0,1.138,-0.502,91.68
ETHEREUM,1736084217383,XTB_FEED,MARKET_DATA,3616.05,3628.55,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084220896,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.12,14265425.0,-1.0,-1.0,1.181,-0.558,92.17
XOM,1736084221313,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.73,14144252.0,-1.0,-1.0,1.195,-0.653,95.95
BP,1736084221937,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.09,8542182.0,-1.0,-1.0,0.748,0.087,58.93
ETHEREUM,1736084223924,XTB_FEED,MARKET_DATA,3616.215,3628.715,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084224062,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.89,13611716.0,-1.0,-1.0,1.174,-0.709,94.77
XOM,1736084225510,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.34,14229919.0,-1.0,-1.0,1.15,-0.647,98.29
XOM,1736084226214,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.59,14367258.0,-1.0,-1.0,1.13,-0.572,100.0
ETHEREUM,1736084226781,XTB_FEED,MARKET_DATA,3616.7,3629.2,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084231835,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.07,6024104.0,-1.0,-1.0,1.505,0.711,82.38
ETHEREUM,1736084235009,XTB_FEED,MARKET_DATA,3618.05,3630.55,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084238571,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.03,8782173.0,-1.0,-1.0,0.744,0.113,60.5
ETHEREUM,1736084235841,XTB_FEED,MARKET_DATA,3618.025,3630.525,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084239732,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.33,1709124.0,-1.0,-1.0,0.321,-0.165,2.64
ETHEREUM,1736084239562,XTB_FEED,MARKET_DATA,3618.05,3630.55,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084243465,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,112.52,13091881.0,-1.0,-1.0,1.12,-0.794,99.42
COP,1736084244723,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.65,1743934.0,-1.0,-1.0,0.326,-0.252,1.53
ETHEREUM,1736084239562,XTB_FEED,MARKET_DATA,3618.05,3630.55,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084249082,XTB_FEED,MARKET_DATA,3618.15,3630.65,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084253318,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.1,6071773.0,-1.0,-1.0,1.445,0.696,87.08
COP,1736084254680,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.29,1756525.0,-1.0,-1.0,0.326,-0.319,0.95
ETHEREUM,1736084255691,XTB_FEED,MARKET_DATA,3618.635,3631.135,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084258508,XTB_FEED,MARKET_DATA,3617.29,3629.79,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084260301,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.3,9644027.0,-1.0,-1.0,0.778,-0.156,57.57
SHEL,1736084260551,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.47,6096019.0,-1.0,-1.0,1.44,0.803,87.26
BP,1736084261508,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.42,9678660.0,-1.0,-1.0,0.774,-0.177,56.53
ETHEREUM,1736084263581,XTB_FEED,MARKET_DATA,3617.325,3629.825,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084266329,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.47,13694619.0,-1.0,-1.0,1.102,-0.515,90.91
XOM,1736084269456,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.0,13375551.0,-1.0,-1.0,1.102,-0.651,91.84
SHEL,1736084269648,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.39,6160413.0,-1.0,-1.0,1.449,0.854,83.82
COP,1736084269864,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.59,1595291.0,-1.0,-1.0,0.324,-0.328,9.24
ETHEREUM,1736084268260,XTB_FEED,MARKET_DATA,3617.285,3629.785,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084273843,XTB_FEED,MARKET_DATA,3617.05,3629.55,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084276166,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.5,1695211.0,-1.0,-1.0,0.335,-0.35,3.35
ETHEREUM,1736084276381,XTB_FEED,MARKET_DATA,3617.1,3629.6,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084282682,XTB_FEED,MARKET_DATA,3617.7,3630.2,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084288382,XTB_FEED,MARKET_DATA,3618.25,3630.75,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084291393,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.21,13729270.0,-1.0,-1.0,1.079,-0.753,95.41
ETHEREUM,1736084290183,XTB_FEED,MARKET_DATA,3618.3,3630.8,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084293073,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.57,13657908.0,-1.0,-1.0,1.091,-0.769,96.53
SHEL,1736084295022,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.17,5632732.0,-1.0,-1.0,1.436,1.0,78.93
ETHEREUM,1736084297381,XTB_FEED,MARKET_DATA,3618.3,3630.8,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084298516,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.38,13575227.0,-1.0,-1.0,1.08,-0.86,92.07
SHEL,1736084300436,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.76,5617173.0,-1.0,-1.0,1.411,0.932,86.18
ETHEREUM,1736084300581,XTB_FEED,MARKET_DATA,3618.3,3630.8,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084304848,XTB_FEED,MARKET_DATA,3618.105,3630.605,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084307349,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.18,1672782.0,-1.0,-1.0,0.33,-0.596,18.22
BP,1736084309239,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.18,9949483.0,-1.0,-1.0,0.742,-0.435,75.52
COP,1736084310508,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.55,1748246.0,-1.0,-1.0,0.324,-0.668,15.17
ETHEREUM,1736084310348,XTB_FEED,MARKET_DATA,3618.225,3630.725,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084312754,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.87,5887395.0,-1.0,-1.0,1.418,0.935,88.82
ETHEREUM,1736084314581,XTB_FEED,MARKET_DATA,3618.2,3630.7,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084316394,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.23,10006761.0,-1.0,-1.0,0.736,-0.497,73.86
COP,1736084318123,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,100.81,1668701.0,-1.0,-1.0,0.322,-0.624,6.81
COP,1736084320105,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.61,1619671.0,-1.0,-1.0,0.322,-0.592,12.73
XOM,1736084321363,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.07,14595715.0,-1.0,-1.0,1.1,-0.85,83.61
ETHEREUM,1736084319398,XTB_FEED,MARKET_DATA,3618.1,3630.6,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084322978,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.5,1568097.0,-1.0,-1.0,0.325,-0.504,8.39
BP,1736084323174,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.1,9683189.0,-1.0,-1.0,0.724,-0.546,78.29
ETHEREUM,1736084325581,XTB_FEED,MARKET_DATA,3616.9,3629.4,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084326221,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.42,14196056.0,-1.0,-1.0,1.116,-0.74,82.95
XOM,1736084328077,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.5,14216054.0,-1.0,-1.0,1.104,-0.735,85.92
ETHEREUM,1736084326282,XTB_FEED,MARKET_DATA,3616.85,3629.35,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084329873,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,110.45,14678474.0,-1.0,-1.0,1.121,-0.793,82.97
SHEL,1736084330439,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.93,5432266.0,-1.0,-1.0,1.46,0.718,90.07
SHEL,1736084333736,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.87,5200592.0,-1.0,-1.0,1.486,0.685,92.27
ETHEREUM,1736084326282,XTB_FEED,MARKET_DATA,3616.85,3629.35,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084335292,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.33,1463407.0,-1.0,-1.0,0.332,-0.45,3.33
XOM,1736084338044,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.09,14092673.0,-1.0,-1.0,1.093,-0.897,81.54
ETHEREUM,1736084337129,XTB_FEED,MARKET_DATA,3616.85,3629.55,-1.0,-1.0,12.7,12.7,-1.0,-1.0,-1.0
SHEL,1736084338835,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.72,5158217.0,-1.0,-1.0,1.507,0.706,95.97
SHEL,1736084340164,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.78,5057803.0,-1.0,-1.0,1.49,0.772,99.52
ETHEREUM,1736084342780,XTB_FEED,MARKET_DATA,3617.135,3629.635,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084347263,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.23,1355960.0,-1.0,-1.0,0.332,-0.568,5.26
ETHEREUM,1736084348345,XTB_FEED,MARKET_DATA,3616.57,3629.07,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084350567,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.21,13576435.0,-1.0,-1.0,1.071,-0.849,81.58
COP,1736084353615,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,100.94,1353008.0,-1.0,-1.0,0.335,-0.65,5.96
SHEL,1736084354709,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.47,5229999.0,-1.0,-1.0,1.515,0.675,100.0
ETHEREUM,1736084354504,XTB_FEED,MARKET_DATA,3616.6,3629.1,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084355978,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.42,1384153.0,-1.0,-1.0,0.333,-0.568,10.75
COP,1736084358498,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.55,1417092.0,-1.0,-1.0,0.338,-0.477,13.74
XOM,1736084358628,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.15,13383086.0,-1.0,-1.0,1.091,-0.773,80.65
ETHEREUM,1736084360173,XTB_FEED,MARKET_DATA,3618.14,3630.64,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084362589,XTB_FEED,MARKET_DATA,3617.15,3629.65,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084365046,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.57,5060291.0,-1.0,-1.0,1.532,0.615,96.08
COP,1736084366723,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.0,1343841.0,-1.0,-1.0,0.341,-0.384,24.72
ETHEREUM,1736084366085,XTB_FEED,MARKET_DATA,3617.25,3629.75,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084370255,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.82,5092721.0,-1.0,-1.0,1.539,0.645,93.3
ETHEREUM,1736084368170,XTB_FEED,MARKET_DATA,3616.805,3629.305,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084372642,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.92,1388578.0,-1.0,-1.0,0.337,-0.327,27.48
BP,1736084374169,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.4,9125624.0,-1.0,-1.0,0.686,-0.316,81.44
ETHEREUM,1736084368170,XTB_FEED,MARKET_DATA,3616.805,3629.305,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084377123,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.48,13313681.0,-1.0,-1.0,1.083,-0.632,81.18
COP,1736084379074,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.4,1405861.0,-1.0,-1.0,0.333,-0.289,24.5
ETHEREUM,1736084378224,XTB_FEED,MARKET_DATA,3616.55,3629.05,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084382820,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.5,5314155.0,-1.0,-1.0,1.544,0.605,96.2
COP,1736084383140,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.72,1369478.0,-1.0,-1.0,0.331,-0.352,28.11
ETHEREUM,1736084385018,XTB_FEED,MARKET_DATA,3617.04,3629.54,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084387912,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.6,9914141.0,-1.0,-1.0,0.687,-0.351,88.5
COP,1736084389741,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.24,1403643.0,-1.0,-1.0,0.33,-0.299,24.65
ETHEREUM,1736084389309,XTB_FEED,MARKET_DATA,3617.1,3629.6,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084392438,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.63,14822594.0,-1.0,-1.0,1.084,-0.654,84.84
COP,1736084392543,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.75,1436214.0,-1.0,-1.0,0.328,-0.249,23.78
ETHEREUM,1736084391881,XTB_FEED,MARKET_DATA,3617.0,3629.5,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084395140,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,102.42,1502694.0,-1.0,-1.0,0.323,-0.257,20.93
ETHEREUM,1736084398676,XTB_FEED,MARKET_DATA,3616.795,3629.295,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084399918,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.71,10873504.0,-1.0,-1.0,0.667,-0.35,85.77
ETHEREUM,1736084403169,XTB_FEED,MARKET_DATA,3616.725,3629.225,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084405728,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,111.09,16401528.0,-1.0,-1.0,1.116,-0.752,81.57
COP,1736084406844,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.54,1488589.0,-1.0,-1.0,0.322,-0.272,24.18
ETHEREUM,1736084409117,XTB_FEED,MARKET_DATA,3616.585,3629.085,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084411813,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.3,5098587.0,-1.0,-1.0,1.171,0.205,35.22
ETHEREUM,1736084412494,XTB_FEED,MARKET_DATA,3616.62,3629.12,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084415582,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,100.59,3287153.0,-1.0,-1.0,0.557,0.517,7.2
SHEL,1736084418763,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,64.55,4944043.0,-1.0,-1.0,1.169,0.058,39.07
ETHEREUM,1736084414450,XTB_FEED,MARKET_DATA,3616.65,3629.15,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084424084,XTB_FEED,MARKET_DATA,3616.625,3629.125,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084425898,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,100.57,3345354.0,-1.0,-1.0,0.559,0.507,11.16
BP,1736084426263,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,30.56,6543114.0,-1.0,-1.0,0.269,0.289,57.03
XOM,1736084427992,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,107.58,14283293.0,-1.0,-1.0,0.83,0.785,47.01
ETHEREUM,1736084426043,XTB_FEED,MARKET_DATA,3616.535,3629.035,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084433181,XTB_FEED,MARKET_DATA,3616.75,3629.25,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084437383,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.19,4768508.0,-1.0,-1.0,1.171,-0.043,35.2
BP,1736084439297,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,30.45,6704302.0,-1.0,-1.0,0.264,0.468,50.68
ETHEREUM,1736084435081,XTB_FEED,MARKET_DATA,3617.65,3630.15,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084442156,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.45,4761937.0,-1.0,-1.0,1.177,0.007,33.09
XOM,1736084444231,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,106.44,15353055.0,-1.0,-1.0,0.828,0.944,40.44
ETHEREUM,1736084440120,XTB_FEED,MARKET_DATA,3617.555,3630.055,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084447880,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.36,4989627.0,-1.0,-1.0,1.185,-0.043,33.99
ETHEREUM,1736084448681,XTB_FEED,MARKET_DATA,3618.05,3630.55,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084455558,XTB_FEED,MARKET_DATA,3618.08,3630.58,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084459694,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,30.02,6974600.0,-1.0,-1.0,0.255,0.696,58.72
SHEL,1736084460631,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.25,5080801.0,-1.0,-1.0,1.16,-0.109,38.12
ETHEREUM,1736084459481,XTB_FEED,MARKET_DATA,3617.425,3629.925,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
COP,1736084462009,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.43,3190509.0,-1.0,-1.0,0.579,0.464,9.16
XOM,1736084462289,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,106.27,15195535.0,-1.0,-1.0,0.827,0.942,38.61
XOM,1736084462931,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,106.16,15292338.0,-1.0,-1.0,0.837,0.902,39.06
XOM,1736084463203,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,105.71,14809737.0,-1.0,-1.0,0.828,0.825,37.26
ETHEREUM,1736084462381,XTB_FEED,MARKET_DATA,3617.3,3629.8,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084469489,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.19,5375864.0,-1.0,-1.0,1.159,-0.032,37.87
ETHEREUM,1736084467807,XTB_FEED,MARKET_DATA,3617.175,3629.675,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084474203,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,106.03,13613192.0,-1.0,-1.0,0.85,0.865,40.47
ETHEREUM,1736084475083,XTB_FEED,MARKET_DATA,3617.45,3629.95,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084478475,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.98,7113095.0,-1.0,-1.0,0.254,0.719,54.12
ETHEREUM,1736084475083,XTB_FEED,MARKET_DATA,3617.45,3629.95,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
BP,1736084483219,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.85,6962960.0,-1.0,-1.0,0.252,0.745,59.1
XOM,1736084485093,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,106.12,13258771.0,-1.0,-1.0,0.862,0.966,32.07
ETHEREUM,1736084479981,XTB_FEED,MARKET_DATA,3617.54,3630.04,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084491153,XTB_FEED,MARKET_DATA,3617.55,3630.05,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084491584,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,105.77,12976899.0,-1.0,-1.0,0.863,0.929,35.24
COP,1736084493388,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,101.48,3316354.0,-1.0,-1.0,0.571,0.598,10.86
ETHEREUM,1736084495077,XTB_FEED,MARKET_DATA,3617.5,3630.0,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
ETHEREUM,1736084496482,XTB_FEED,MARKET_DATA,3617.45,3629.95,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
XOM,1736084500685,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,105.5,12513582.0,-1.0,-1.0,0.865,0.832,39.08
BP,1736084502320,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,29.7,7481233.0,-1.0,-1.0,0.255,0.692,50.81
XOM,1736084503426,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,105.74,12363650.0,-1.0,-1.0,0.865,0.847,37.57
ETHEREUM,1736084503082,XTB_FEED,MARKET_DATA,3617.5,3630.0,-1.0,-1.0,12.5,12.5,-1.0,-1.0,-1.0
SHEL,1736084504725,YLIFE_FEED,MARKET_DATA,-1.0,-1.0,65.54,5852224.0,-1.0,-1.0,1.194,-0.024,28.04
